Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Uros Racic,17/03/1998,11,Valencia,M,31,2199,1,1,1,1.51,0.37,1.59+0.59,1.59+0.59,0.22-0.78,5.12,3.82,0.06,0.06,0.01,0.07,0.07,0.21,0.16,6,0
Álex Blanco,16/12/1998,1.65,Valencia,M,13,585,1,1,0,1.08,1.23,0.41-0.59,0.41-0.59,0.36+0.36,1.8,1.06,0.06,0.06,0.06,0.12,0.12,0.28,0.16,1,0
Thierry Correia,09/03/1999,6.6,Valencia,D,29,2144,1,1,1,0.34,0.76,0.36-0.64,0.36-0.64,1.17+0.17,5.05,3.92,0.02,0.02,0.05,0.06,0.06,0.21,0.16,4,1
Hugo Guillamón,31/01/2000,8.25,Valencia,D,25,1989,1,1,0,0.32,0.05,0.50-0.50,0.50-0.50,0.11+0.11,4.17,4.15,0.02,0.02,0,0.03,0.03,0.19,0.19,8,0
Yunus Musah,29/11/2002,16.5,Valencia,M,32,1534,1,1,0,0.41,0.47,1.20+0.20,1.20+0.20,0.93+0.93,2.96,0.98,0.07,0.07,0.05,0.12,0.12,0.17,0.06,2,0
Eliaquim Mangala,13/02/1991,2.75,Valencia,D,7,318,0,0,0,0.57,0,0.27+0.27,0.27+0.27,0,0.11,0.11,0.08,0.08,0,0.08,0.08,0.03,0.03,1,0
Geoffrey Kondogbia,15/02/1993,16.5,Valencia,M,5,441,0,0,0,0.82,0,0.07+0.07,0.07+0.07,0,0.61,0.56,0.01,0.01,0,0.01,0.01,0.12,0.11,1,0
Jaume,05/11/1990,4.4,Valencia,GK,28,2520,0,0,0,0,0,0,0,0,1.67,1.67,0,0,0,0,0,0.06,0.06,1,0
Denis Cheryshev,26/12/1990,3.85,Valencia,M,21,1116,0,0,3,1.61,1.29,0.95+0.95,0.95+0.95,2.09-0.91,3.53,0.65,0.08,0.08,0.17,0.25,0.25,0.28,0.05,3,0
Cristiano Piccini,26/09/1992,2.42,Valencia,S,3,57,0,0,0,1.58,0,0.01+0.01,0.01+0.01,0,0.34,0.33,0.01,0.01,0,0.01,0.01,0.54,0.52,0,0
Jason,06/07/1994,2.75,Valencia,D M,17,426,0,0,0,1.06,1.48,0.17+0.17,0.17+0.17,0.54+0.54,0.95,0.32,0.04,0.04,0.11,0.15,0.15,0.2,0.07,2,1
Patrick Cutrone,03/01/1998,9.9,Valencia,S,7,95,0,0,0,2.84,0.95,0.54+0.54,0.54+0.54,0.31+0.31,0.84,0,0.51,0.51,0.29,0.8,0.8,0.8,0,0,0
Rubén Sobrino,01/06/1992,1.65,Valencia,S,5,38,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.06,0.06,0,0
Jasper Cillessen,22/04/1989,5.5,Valencia,GK,10,900,0,0,0,0,0,0,0,0,0.39,0.39,0,0,0,0,0,0.04,0.04,0,0
Lee Kang-In,19/02/2001,11,Valencia,F M,24,1291,0,0,4,1.74,1.46,1.24+1.24,1.24+1.24,2.07-1.93,3.91,2.38,0.09,0.09,0.14,0.23,0.23,0.27,0.17,1,0
Christian Oliva,01/06/1996,4.4,Valencia,M,9,182,0,0,2,0.99,0.99,0.03+0.03,0.03+0.03,0.11-1.89,0.37,0.23,0.01,0.01,0.05,0.07,0.07,0.18,0.11,0,0
Vicente Esquerdo,02/01/1999,1.1,Valencia,M,4,241,0,0,0,0.37,0.75,0.02+0.02,0.02+0.02,0.06+0.06,0.77,0.73,0.01,0.01,0.02,0.03,0.03,0.29,0.27,1,0
Koba Koindredi,27/10/2001,0.66,Valencia,S,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guillem Molina,03/05/2000,0.66,Valencia,D,2,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ferro,26/03/1997,5.5,Valencia,D,3,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerard Moreno,07/04/1992,44,Villarreal,F M,33,2680,23,13,7,3.29,1.44,19.53-3.47,12.10-0.90,7.81+0.81,23.26,6.95,0.66,0.41,0.26,0.92,0.67,0.78,0.23,3,0
Paco Alcácer,30/08/1993,24.2,Villarreal,F,27,1568,6,5,4,2.12,0.92,8.92+2.92,7.43+2.43,3.05-0.95,10.21,1.46,0.51,0.43,0.18,0.69,0.6,0.59,0.08,0,0
Carlos Bacca,08/09/1986,1.98,Villarreal,F,23,778,5,5,0,2.31,0.58,3.81-1.19,3.81-1.19,1.23+1.23,5.42,1.03,0.44,0.44,0.14,0.58,0.58,0.63,0.12,1,0
Moi Gómez,23/06/1994,8.8,Villarreal,F M,35,2586,4,3,0,0.8,1.08,4.16+0.16,3.41+0.41,2.77+2.77,11.58,7.49,0.14,0.12,0.1,0.24,0.22,0.4,0.26,1,0
Samuel Chukwueze,22/05/1999,22,Villarreal,F M,28,1344,4,4,2,2.08,1.88,3.20-0.80,3.20-0.80,2.57+0.57,8.29,3.25,0.21,0.21,0.17,0.39,0.39,0.56,0.22,0,0
Daniel Parejo,16/04/1989,11,Villarreal,M,36,3135,3,3,5,0.78,1.26,1.45-1.55,1.45-1.55,5.41+0.41,19.97,17.08,0.04,0.04,0.16,0.2,0.2,0.57,0.49,4,0
Fernando Niño,24/10/2000,3.3,Villarreal,F,17,598,3,3,0,2.11,0.6,4.10+1.10,4.10+1.10,0.21+0.21,5.05,1.39,0.62,0.62,0.03,0.65,0.65,0.76,0.21,1,0
Yeremi Pino,20/10/2002,16.5,Villarreal,F M,24,763,3,3,1,1.53,1.18,1.00-2.00,1.00-2.00,1.52+0.52,3.95,1.9,0.12,0.12,0.18,0.3,0.3,0.47,0.22,4,0
Pau Torres,16/01/1997,55,Villarreal,D,33,2970,2,2,2,0.24,0.18,1.08-0.92,1.08-0.92,0.80-1.20,11.66,11.33,0.03,0.03,0.02,0.06,0.06,0.35,0.34,2,0
Etienne Capoue,11/07/1988,2.2,Villarreal,M,16,1221,1,1,0,0.59,0.22,0.30-0.70,0.30-0.70,0.17+0.17,2.81,2.49,0.02,0.02,0.01,0.03,0.03,0.21,0.18,5,1
Manu Trigueros,17/10/1991,13.2,Villarreal,F M,35,2558,1,1,6,1.06,1.2,2.23+1.23,2.23+1.23,4.77-1.23,16.83,11.42,0.08,0.08,0.17,0.25,0.25,0.59,0.4,6,1
Alfonso,09/04/1996,22,Villarreal,D M,29,2118,1,1,2,0.93,1.15,1.51+0.51,1.51+0.51,4.14+2.14,9.16,5.44,0.06,0.06,0.18,0.24,0.24,0.39,0.23,8,0
Rubén Peña,18/07/1991,4.4,Villarreal,D F M,19,1113,1,1,1,0.49,0.49,0.73-0.27,0.73-0.27,0.63-0.37,3.38,2.49,0.06,0.06,0.05,0.11,0.11,0.27,0.2,1,0
Francis Coquelin,13/05/1991,5.5,Villarreal,M,22,717,0,0,0,0.5,0.5,0.21+0.21,0.21+0.21,0.70+0.70,3.32,2.55,0.03,0.03,0.09,0.11,0.11,0.42,0.32,4,0
Ramiro Funes Mori,05/03/1991,2.2,Villarreal,D,10,725,0,0,0,0.5,0,0.78+0.78,0.78+0.78,0,2.27,2.2,0.1,0.1,0,0.1,0.1,0.28,0.27,1,0
Alberto Moreno,05/07/1992,2.75,Villarreal,D,5,188,0,0,0,1.91,0,0.22+0.22,0.22+0.22,0,0.8,0.76,0.1,0.1,0,0.1,0.1,0.38,0.36,0,0
Raúl Albiol,04/09/1985,2.75,Villarreal,D,35,3126,0,0,0,0.23,0.12,0.78+0.78,0.78+0.78,0.72+0.72,12.39,12.29,0.02,0.02,0.02,0.04,0.04,0.36,0.35,7,0
Vicente Iborra,16/01/1988,3.3,Villarreal,M,13,920,0,0,0,0.29,0.2,0.09+0.09,0.09+0.09,0.09+0.09,4.42,4.33,0.01,0.01,0.01,0.02,0.02,0.43,0.42,4,0
Gerónimo Rulli,20/05/1992,4.4,Villarreal,GK,2,180,0,0,0,0,0,0,0,0,0.51,0.51,0,0,0,0,0,0.25,0.25,0,0
Mario,24/11/1990,5.5,Villarreal,D,24,1853,0,0,2,0.78,0.58,1.12+1.12,1.12+1.12,2.36+0.36,10.09,7.97,0.05,0.05,0.11,0.17,0.17,0.49,0.39,3,0
Sergio Asenjo,28/06/1989,9.9,Villarreal,GK,36,3240,0,0,0,0,0,0,0,0,7.06,7.06,0,0,0,0,0,0.2,0.2,2,0
Jaume Costa,18/03/1988,2.2,Villarreal,D,14,330,0,0,1,0.55,1.36,0.06+0.06,0.06+0.06,0.29-0.71,2.34,2.12,0.02,0.02,0.08,0.1,0.1,0.64,0.58,1,0
Estupiñán,21/01/1998,16.5,Villarreal,D,25,1153,0,0,0,0.78,1.33,0.48+0.48,0.48+0.48,1.82+1.82,5.74,4.3,0.04,0.04,0.14,0.18,0.18,0.45,0.34,1,0
Raba,29/10/1995,0.99,Villarreal,M,5,140,0,0,0,3.86,1.29,0.36+0.36,0.36+0.36,0.05+0.05,0.37,0.11,0.23,0.23,0.03,0.26,0.26,0.24,0.07,0,0
Juan Foyth,12/01/1998,13.2,Villarreal,D M,16,1171,0,0,0,0.08,0.23,0.14+0.14,0.14+0.14,0.12+0.12,4.68,4.63,0.01,0.01,0.01,0.02,0.02,0.36,0.36,5,0
Takefusa Kubo,04/06/2001,16.5,Villarreal,F M,13,280,0,0,0,2.57,2.89,1.64+1.64,1.64+1.64,0.55+0.55,2.59,0.54,0.53,0.53,0.18,0.7,0.7,0.83,0.17,0,1
Sofian Chakla,02/09/1993,0.88,Villarreal,S,1,9,0,0,0,10,0,0.02+0.02,0.02+0.02,0,0,0,0.22,0.22,0,0.22,0.22,0,0,0,0
Álex Baena,20/07/2001,2.75,Villarreal,M,6,132,0,0,0,1.36,1.36,0.09+0.09,0.09+0.09,0.04+0.04,0.21,0.13,0.06,0.06,0.03,0.09,0.09,0.15,0.09,0,0
Álex Millán,07/11/1999,0.33,Villarreal,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
