Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Gabriel Silva,13/05/1991,1.65,Saint-Etienne,D,4,356,0,0,0,0,0.76,0,0,0.17+0.17,0.61,0.52,0,0,0.04,0.04,0.04,0.16,0.13,1,0
Timothée Kolodziejczak,01/10/1991,4.4,Saint-Etienne,D,24,2040,0,0,0,0.44,0.13,0.76+0.76,0.76+0.76,0.60+0.60,4.24,3.7,0.03,0.03,0.03,0.06,0.06,0.19,0.16,4,1
Ryad Boudebouz,19/02/1990,2.42,Saint-Etienne,F M,14,642,0,0,1,1.82,3.08,1.93+1.93,0.41+0.41,2.46+1.46,3.25,2.23,0.27,0.06,0.34,0.62,0.4,0.46,0.31,2,0
Kévin Monnet-Paquet,19/08/1988,0.99,Saint-Etienne,D M,16,553,0,0,0,0.98,0.65,0.24+0.24,0.24+0.24,0.29+0.29,0.55,0.35,0.04,0.04,0.05,0.09,0.09,0.09,0.06,0,0
Jessy Moulin,13/01/1986,0.66,Saint-Etienne,GK,29,2610,0,0,0,0,0,0,0,0,1.68,1.68,0,0,0,0,0,0.06,0.06,1,0
Rayan Souici,28/02/1998,0.165,Saint-Etienne,S,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panagiotis Retsos,09/08/1998,4.95,Saint-Etienne,D,4,276,0,0,0,0.33,0.65,0.02+0.02,0.02+0.02,0.08+0.08,1.11,1.03,0.01,0.01,0.03,0.03,0.03,0.36,0.34,2,0
Marvin Tshibuabua,08/01/2002,0.385,Saint-Etienne,S,1,42,0,0,0,4.29,0,0.38+0.38,0.38+0.38,0,0.01,0.01,0.82,0.82,0,0.82,0.82,0.02,0.02,0,0
Bilal Benkhedim,20/04/2001,1.1,Saint-Etienne,F,3,72,0,0,0,0,1.25,0,0,0.05+0.05,0.1,0.1,0,0,0.06,0.06,0.06,0.12,0.12,0,0
Wesley Fofana,17/12/2000,44,Saint-Etienne,D,4,312,0,0,0,0.29,0.29,0.02+0.02,0.02+0.02,0.02+0.02,0.62,0.6,0.01,0.01,0.01,0.01,0.01,0.18,0.17,1,0
Miguel Trauco,25/08/1992,1.98,Saint-Etienne,D M,26,2032,0,0,2,0.27,1.33,0.12+0.12,0.12+0.12,3.35+1.35,5.97,4.07,0.01,0.01,0.15,0.15,0.15,0.26,0.18,1,0
Stefan Bajic,23/12/2001,1.1,Saint-Etienne,GK,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelson Sissoko,07/03/1997,0.88,Saint-Etienne,D M,9,471,0,0,0,0.19,0.38,0.01+0.01,0.01+0.01,0.08+0.08,0.22,0.13,0,0,0.02,0.02,0.02,0.04,0.02,0,0
Maxence Rivera,30/05/2002,2.75,Saint-Etienne,M,17,209,0,0,0,0.86,0.86,0.09+0.09,0.09+0.09,0.03+0.03,0.17,0.16,0.04,0.04,0.01,0.05,0.05,0.07,0.07,0,0
Lucas Gourna Douath,05/08/2003,13.2,Saint-Etienne,M,30,1306,0,0,0,0.34,0.14,0.32+0.32,0.32+0.32,0.06+0.06,3.58,3.5,0.02,0.02,0,0.03,0.03,0.25,0.24,8,0
Jean-Phillipe Krasso,17/07/1997,0.99,Saint-Etienne,F,6,214,0,0,0,1.68,0.84,0.23+0.23,0.23+0.23,0.09+0.09,0.35,0.03,0.1,0.1,0.04,0.13,0.13,0.15,0.01,0,0
Saidou Sow,04/07/2002,2.75,Saint-Etienne,D,15,996,0,0,0,0.18,0.18,0.44+0.44,0.44+0.44,0.11+0.11,0.86,0.86,0.04,0.04,0.01,0.05,0.05,0.08,0.08,0,0
Aïmen Moueffek,09/04/2001,2.2,Saint-Etienne,D M,19,719,0,0,0,0.13,1,0.08+0.08,0.08+0.08,0.31+0.31,2.37,2.05,0.01,0.01,0.04,0.05,0.05,0.3,0.26,3,0
Abdoulaye Sidibé,09/02/2002,0.33,Saint-Etienne,S,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tyrone Tormin,29/06/2001,0.385,Saint-Etienne,S,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baptiste Gabard,28/01/2000,0.275,Saint-Etienne,M,2,135,0,0,0,0,0.67,0,0,0.05+0.05,0.14,0.09,0,0,0.03,0.03,0.03,0.09,0.06,1,0
Etienne Green,19/07/2000,3.85,Saint-Etienne,GK,8,720,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.03,0.03,0,0
Pape Abou Cissé,14/09/1995,6.6,Saint-Etienne,D,14,1260,0,0,0,0.93,0.21,0.84+0.84,0.84+0.84,0.05+0.05,0.92,0.88,0.06,0.06,0,0.06,0.06,0.07,0.06,1,0
Mathys Saban,15/05/2002,0,Saint-Etienne,S,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanis Lhéry,07/05/2003,0,Saint-Etienne,S,1,29,0,0,0,3.1,0,0.02+0.02,0.02+0.02,0,0.02,0,0.06,0.06,0,0.06,0.06,0.06,0,0,0
Ludovic Ajorque,25/02/1994,13.2,Strasbourg,F,35,2983,16,12,4,2.08,1.06,15.86-0.14,12.06+0.06,3.36-0.64,16.35,1.86,0.48,0.36,0.1,0.58,0.47,0.49,0.06,5,0
Habib Diallo,18/06/1995,11,Strasbourg,F M,32,2346,9,8,3,2.07,0.73,8.09-0.91,7.33-0.67,2.08-0.92,11.64,4.22,0.31,0.28,0.08,0.39,0.36,0.45,0.16,2,0
Adrien Thomasson,10/12/1993,6.6,Strasbourg,F M,37,2651,5,5,1,1.73,1.29,6.34+1.34,6.34+1.34,4.80+3.80,13.34,4.64,0.22,0.22,0.16,0.38,0.38,0.45,0.16,6,1
Kenny Lala,03/10/1991,4.95,Strasbourg,D M,21,1842,3,0,2,0.54,1.37,2.59-0.41,0.31+0.31,3.90+1.90,6.04,3.18,0.13,0.01,0.19,0.32,0.21,0.3,0.16,1,0
Stefan Mitrovic,22/05/1990,2.42,Strasbourg,D,32,2780,2,2,0,0.36,0.13,1.00-1.00,1.00-1.00,0.07+0.07,3.54,3.09,0.03,0.03,0,0.03,0.03,0.11,0.1,3,1
Jean Eudes Aholou,20/03/1994,4.4,Strasbourg,M,27,2178,2,2,2,1.28,0.29,1.96-0.04,1.96-0.04,0.99-1.01,7.05,5.05,0.08,0.08,0.04,0.12,0.12,0.29,0.21,9,0
Dmitri Lienard,13/02/1988,1.1,Strasbourg,M,34,1826,2,1,4,1.48,1.97,3.06+1.06,1.54+0.54,4.14+0.14,6.51,4.76,0.15,0.08,0.2,0.36,0.28,0.32,0.23,2,0
Kévin Zohi,19/12/1996,2.2,Strasbourg,M,23,398,2,2,0,3.39,0.68,0.83-1.17,0.83-1.17,0.21+0.21,2.9,1.98,0.19,0.19,0.05,0.23,0.23,0.66,0.45,0,0
Mehdi Chahiri,25/07/1996,1.65,Strasbourg,M,23,788,2,2,0,2.4,0.91,1.57-0.43,1.57-0.43,1.13+1.13,2.87,0.34,0.18,0.18,0.13,0.31,0.31,0.33,0.04,0,0
Lamine Koné,01/02/1989,1.32,Strasbourg,D,15,1046,1,1,0,0.69,0.09,0.91-0.09,0.91-0.09,0.03+0.03,1.2,1.14,0.08,0.08,0,0.08,0.08,0.1,0.1,3,0
Frederic Guilbert,24/12/1994,6.6,Strasbourg,D M,13,1119,1,1,4,1.21,1.05,0.41-0.59,0.41-0.59,1.81-2.19,3.3,1.68,0.03,0.03,0.15,0.18,0.18,0.27,0.14,2,1
Majeed Waris,19/09/1991,2.2,Strasbourg,F M,15,540,1,0,0,1.5,0.17,1.87+0.87,1.11+1.11,0.07+0.07,1.13,0.01,0.31,0.18,0.01,0.32,0.2,0.19,0,0,0
Mohamed Simakan,03/05/2000,19.8,Strasbourg,D M,19,1625,1,1,1,0.83,0.22,1.48+0.48,1.48+0.48,0.92-0.08,2.54,1.71,0.08,0.08,0.05,0.13,0.13,0.14,0.09,2,0
Jean-Ricner Bellegarde,27/06/1998,6.05,Strasbourg,M,36,2110,1,1,1,1.02,0.81,2.53+1.53,2.53+1.53,2.54+1.54,7.25,4.27,0.11,0.11,0.11,0.22,0.22,0.31,0.18,3,0
Dion Moise Sahi,20/12/2001,0.88,Strasbourg,S,6,80,1,1,0,4.5,2.25,0.40-0.60,0.40-0.60,0.06+0.06,0.57,0.16,0.45,0.45,0.07,0.52,0.52,0.64,0.18,0,0
Sanjin Prcic,20/11/1993,2.2,Strasbourg,M,14,332,0,0,1,1.9,1.9,0.16+0.16,0.16+0.16,0.38-0.62,1.4,1.22,0.04,0.04,0.1,0.15,0.15,0.38,0.33,1,0
Alexander Djiku,09/08/1994,7.15,Strasbourg,D M,30,2558,0,0,0,0.56,0.14,2.82+2.82,2.82+2.82,0.24+0.24,4.87,3.23,0.1,0.1,0.01,0.11,0.11,0.17,0.11,8,0
Eiji Kawashima,20/03/1983,0.385,Strasbourg,GK,24,2160,0,0,0,0.04,0,0.02+0.02,0.02+0.02,0,0.89,0.89,0,0,0,0,0,0.04,0.04,1,0
Bingourou Kamara,21/10/1996,0.88,Strasbourg,GK,8,720,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0,0,0.02,0.02,0,0
Idriss Saadi,08/02/1992,0.88,Strasbourg,S,7,107,0,0,0,5.89,0.84,1.37+1.37,1.37+1.37,0.05+0.05,1.43,0,1.16,1.16,0.05,1.2,1.2,1.2,0,0,0
Ismail Aaneb,29/05/1999,0.99,Strasbourg,S,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lionel Carole,12/04/1991,2.2,Strasbourg,D,27,1312,0,0,1,0.21,0.75,0.09+0.09,0.09+0.09,1.59+0.59,2.68,1.61,0.01,0.01,0.11,0.12,0.12,0.18,0.11,2,0
Anthony Caci,01/07/1997,5.5,Strasbourg,D M,33,2819,0,0,2,0.26,0.61,0.28+0.28,0.28+0.28,2.25+0.25,6.76,5.27,0.01,0.01,0.07,0.08,0.08,0.22,0.17,0,0
Matz Sels,26/02/1992,7.15,Strasbourg,GK,6,540,0,0,0,0,0,0,0,0,0.14,0.14,0,0,0,0,0,0.02,0.02,0,0
Ibrahima Sissoko,27/10/1997,6.05,Strasbourg,M,36,2587,0,0,0,0.87,0.21,1.24+1.24,1.24+1.24,0.33+0.33,6.66,5.8,0.04,0.04,0.01,0.05,0.05,0.23,0.2,6,0
Mahamé Siby,07/07/1996,0.33,Strasbourg,S,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
